🇨🇳深圳广州地方,#genre#
宁夏卫视,rtsp://183.59.70.74:554/PLTV/88888905/224/3221227151/10000100000000060000000000937771_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EViLj-4olL9sqL0aYHfM99Q%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000000000000050000000000000082%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73225&online=1605708881
西藏卫视,rtsp://125.88.82.45:554/PLTV/88888905/224/3221227081/10000100000000060000000000937734_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7E6GKpGvwkobW_hd_OE7FB2w%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000000000000050000000000000100%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=71824&online=1605708922
新疆卫视,rtsp://183.59.70.74:554/PLTV/88888905/224/3221227084/10000100000000060000000000937737_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7E0t9rM-1RappMr1UwVD1j-w%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000000000000050000000000000097%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73225&online=1605708954
甘肃卫视,rtsp://183.59.70.69:554/PLTV/88888905/224/3221227139/10000100000000060000000000937742_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7ExVHYNUNA7BQmeKi1pd_1JA%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000000000000050000000000000094%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73227&online=1605708988
兵团卫视,rtsp://125.88.82.45:554/PLTV/88888905/224/3221227241/10000100000000060000000000987142_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7E-URhBZerC1gKSoaA5zOz0Q%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000001000000050000000000000377%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=71824&online=1605709020
卡酷动画,rtsp://183.59.70.70:554/PLTV/88888905/224/3221227111/10000100000000060000000000937814_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EW7LePDkHikYdHPemJx88Rg%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000000000000050000000000000150%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73227&online=1605709058
金鹰卡通,rtsp://183.59.70.74:554/PLTV/88888905/224/3221227163/10000100000000060000000000937813_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EITReE7iRK8S-tR-p2a1LgA%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000000000000050000000000000151%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73225&online=1605709102
哈哈炫动,rtsp://125.88.53.76:554/PLTV/88888905/224/3221227212/10000100000000060000000000987175_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EIpQbsXXQFms8F9boCfKx_w%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000001000000050000000000000392%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73130&online=1605709152
CETV1,rtsp://183.59.70.78:554/PLTV/88888905/224/3221228289/10000100000000060000000007781467_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7Ez2AWP-zqo9KD6UbN3pARPg%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000006000000052017022799000003%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73224&online=1605709194
CETV2,rtsp://183.59.70.69:554/PLTV/88888905/224/3221230017/10000100000000060000000010698698_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7ElPNnKqaHVq3TIFbN1GV-fA%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000006000000052020021899000001%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73227&online=1605709469
CETV4,rtsp://183.59.70.70:554/PLTV/88888905/224/3221229908/10000100000000060000000010698699_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7ELtWYhjFbpII8KqKA9XoAmg%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000006000000052020021899000002%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73227&online=1605709514
山东教育卫视,rtsp://183.59.70.69:554/PLTV/88888905/224/3221227244/10000100000000060000000000987144_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7ExSUO4qRP3RWu19pCAXzu6w%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000001000000050000000000000378%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73227&online=1605709229
财富天下,rtsp://125.88.82.44:554/PLTV/88888905/224/3221227152/10000100000000060000000000937843_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EuZCofT_XX4xGCwDyCLsdyw%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000000000000050000000000000183%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=71824&online=1605709269
厦门卫视,rtsp://125.88.82.45:554/PLTV/88888905/224/3221227312/10000100000000060000000003100522_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EW-BZOE935Srk7yYTUFeEcQ%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000001000000052013120900000002%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=71824&online=1605709312
优漫卡通,rtsp://183.59.70.75:554/PLTV/88888905/224/3221228324/10000100000000060000000007935406_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EQN23M5nN9LP1qvicr4L92w%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000006000000052017041099000014%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73226&online=1605709349
三沙卫视,rtsp://183.59.70.72:554/PLTV/88888905/224/3221229820/10000100000000060000000009574894_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EiCq5sgzkYe3BQKywJxOr4A%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000006000000052018110799000001%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73228&online=1605709390
吉林延边卫视,rtsp://125.88.82.44:554/PLTV/88888905/224/3221226940/00000100000000060000000000554911_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7Ew_3hE-DOjVCRFAyIQdAvUw%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000001000000050000000000000010%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=71824&online=1605709425
冬澳纪实,rtsp://183.59.70.72:554/PLTV/88888905/224/3221227613/10000100000000060000000004490594_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7ELDBZRMLD-JdJVibkDpeWPw%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000001000000052014102400000003%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73228&online=1605709638
金鹰纪实,rtsp://183.59.70.78:554/PLTV/88888905/224/3221227916/10000100000000060000000006078790_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7Eo5u3j5md2oD0wr7DIdsE2A%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000004000000052016021800000001%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73224&online=1605709778
中国交通,rtsp://125.88.82.44:554/PLTV/88888905/224/3221229880/10000100000000060000000009331996_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7ExN4JggnVP7QI6gU5xA6Blg%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000006000000052018082399000001%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=71824&online=1605709828
纪实人物,rtsp://183.59.70.71:554/PLTV/88888905/224/3221229872/10000100000000060000000009575047_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EK7Z3v0csIIQiA8ZhV0ySEA%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000006000000052018110799000003%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73228&online=1605709890
茶频道,rtsp://125.88.53.75:554/PLTV/88888905/224/3221229888/10000100000000060000000010323146_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7EMhQ6ZyeRjk5mta22OM89Dw%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000006000000052019090499000005%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73130&online=1605710046
快乐垂钓,rtsp://125.88.53.75:554/PLTV/88888905/224/3221229928/10000100000000060000000010323147_0.smil?zoneoffset=480&icpid=1111116&accounttype=1&limitflux=-1&limitdur=-1&accountinfo=%7E%7EV2.0%7ESPI66mLUhoK6e_bTbSQQCQ%7EcTgwUiuxQssvRF06N32M0KfvZmS0JG0rj5JCqzbhbPQnRgsDroA9zfjO8sqbKQOyoMOYl9C6X5s1q_soi6nnITR-eljooL-JfajvDiqIcSg~ExtInfoWNHSPSTb+3AG0FnUkYLPMw==%3A20201118191457%2C23789887%2C113.117.62.188%2C20201118191457%2C02000006000000052019090499000004%2C2378988720201118191456%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&tenantId=8601&from=187&hms_devid=73130&online=1605710086

🇨🇳广东广电,#genre#
凤凰资讯台[1920*1080],http://live.48tv.cn/jxdx.php?id=36
凤凰中文台[1920*1080],http://live.48tv.cn/jxdx.php?id=37
凤凰香港台[1920*1080],http://live.48tv.cn/jxdx.php?id=38
TVB翡翠台[768*576],http://live.48tv.cn/jxdx.php?id=25
TVB翡翠台[1920*1080],http://live.48tv.cn/jxdx.php?id=67
TvB明珠台Pearl[768*576],http://live.48tv.cn/jxdx.php?id=26
TVB星河[1920*1080],http://live.48tv.cn/jxdx.php?id=135
广东体育[1920*1080],http://live.48tv.cn/jxdx.php?id=1
广东卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=40
广东珠江[1920*1080],http://live.48tv.cn/jxdx.php?id=41
广东公共[768*576],http://live.48tv.cn/jxdx.php?id=27
广东新闻[768*576],http://live.48tv.cn/jxdx.php?id=28
广东经济科教[768*576],http://live.48tv.cn/jxdx.php?id=29
广东经济科教[1920*1080],http://live.48tv.cn/jxdx.php?id=66
南方卫视[768*576],http://live.48tv.cn/jxdx.php?id=30
广东影视[768*576],http://live.48tv.cn/jxdx.php?id=31
广东少儿[768*576],http://live.48tv.cn/jxdx.php?id=32
深圳电视剧频道[1280*720],http://live.48tv.cn/jxdx.php?id=18
深圳都市频道[1920*1080],http://live.48tv.cn/jxdx.php?id=68
深圳电视剧频道[1920*1080],http://live.48tv.cn/jxdx.php?id=69
深圳体育健康[1920*1080],http://live.48tv.cn/jxdx.php?id=70 
揭西台[768*576],http://live.48tv.cn/jxdx.php?id=19
揭阳综合[768*576],http://live.48tv.cn/jxdx.php?id=21
揭阳公共[768*576],http://live.48tv.cn/jxdx.php?id=22
潮州综合[1024*576],http://live.48tv.cn/jxdx.php?id=23
汕头综合[768*576],http://live.48tv.cn/jxdx.php?id=24
揭西台[1934*1088],http://live.48tv.cn/jxdx.php?id=39
中国天气[768*576],http://live.48tv.cn/jxdx.php?id=33
动作电影[768*576],http://live.48tv.cn/jxdx.php?id=34
家庭影院[768*576],http://live.48tv.cn/jxdx.php?id=35
湖南卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=42
浙江卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=43
江苏卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=44
北京卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=45
东方卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=47
天津卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=48
安徽卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=49
黑龙江卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=50
湖北卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=51
四川卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=52
贵州卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=53
辽宁卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=54
东南卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=55
纪实人文[1920*1080],http://live.48tv.cn/jxdx.php?id=56
河北卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=57
江西卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=58
吉林卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=59
广西卫视[1920*1080],http://live.48tv.cn/jxdx.php?id=60
61[720*576],http://live.48tv.cn/jxdx.php?id=61
doxtv[785*576],http://live.48tv.cn/jxdx.php?id=62
63[720*576],http://live.48tv.cn/jxdx.php?id=63
cetv1[768*576],http://live.48tv.cn/jxdx.php?id=64
魅力足球[1920*1080],http://live.48tv.cn/jxdx.php?id=65
四川卫视[768*576],http://live.48tv.cn/jxdx.php?id=71
山东教育卫视[768*576],http://live.48tv.cn/jxdx.php?id=72
宁夏[768*576],http://live.48tv.cn/jxdx.php?id=73
东南[768*576],http://live.48tv.cn/jxdx.php?id=74
广西[768*576],http://live.48tv.cn/jxdx.php?id=75
重庆[768*576],http://live.48tv.cn/jxdx.php?id=76
河南[768*576],http://live.48tv.cn/jxdx.php?id=77
浙江[768*576],http://live.48tv.cn/jxdx.php?id=78
天津[768*576],http://live.48tv.cn/jxdx.php?id=79
南方[768*576],http://live.48tv.cn/jxdx.php?id=80
深圳[768*576],http://live.48tv.cn/jxdx.php?id=81
新疆[768*576],http://live.48tv.cn/jxdx.php?id=82
东南[768*576],http://live.48tv.cn/jxdx.php?id=83
湖南[768*576],http://live.48tv.cn/jxdx.php?id=84
贵州[768*576],http://live.48tv.cn/jxdx.php?id=85
东方[768*576],http://live.48tv.cn/jxdx.php?id=86
星空[768*576],http://live.48tv.cn/jxdx.php?id=87
china V[768*576],http://live.48tv.cn/jxdx.php?id=88
黑龙江[768*576],http://live.48tv.cn/jxdx.php?id=90
广东[768*576],http://live.48tv.cn/jxdx.php?id=91
云南[768*576],http://live.48tv.cn/jxdx.php?id=92
江苏[768*576],http://live.48tv.cn/jxdx.php?id=93
湖北[768*576],http://live.48tv.cn/jxdx.php?id=94
青海[768*576],http://live.48tv.cn/jxdx.php?id=95
河南[768*576],http://live.48tv.cn/jxdx.php?id=96
陕西[768*576],http://live.48tv.cn/jxdx.php?id=97
山西[768*576],http://live.48tv.cn/jxdx.php?id=98
内蒙古[768*576],http://live.48tv.cn/jxdx.php?id=99
海南[785*576],http://live.48tv.cn/jxdx.php?id=100
甘肃[768*576],http://live.48tv.cn/jxdx.php?id=101
兵团[785*576],http://live.48tv.cn/jxdx.php?id=102
西藏[768*576],http://live.48tv.cn/jxdx.php?id=103
三沙[768*576],http://live.48tv.cn/jxdx.php?id=105
gtv网络棋牌[768*576],http://live.48tv.cn/jxdx.php?id=106
书法[768*576],http://live.48tv.cn/jxdx.php?id=107
陕西[768*576],http://live.48tv.cn/jxdx.php?id=109
环球奇观[768*576],http://live.48tv.cn/jxdx.php?id=110
家庭理财[768*576],http://live.48tv.cn/jxdx.php?id=112
先锋兵羽[768*576],http://live.48tv.cn/jxdx.php?id=113
家家购物[768*576],http://live.48tv.cn/jxdx.php?id=114
新动漫[768*576],http://live.48tv.cn/jxdx.php?id=115
cctv央视文化精品[1024*576],http://live.48tv.cn/jxdx.php?id=116
风云音乐[1024*576],http://live.48tv.cn/jxdx.php?id=117
怀旧剧场[1024*576],http://live.48tv.cn/jxdx.php?id=118
风云足球[1024*576],http://live.48tv.cn/jxdx.php?id=119
风云剧场[1024*576],http://live.48tv.cn/jxdx.php?id=120
第一剧场[1024*576],http://live.48tv.cn/jxdx.php?id=121
湖北[768*576],http://live.48tv.cn/jxdx.php?id=122
南方购物[768*576],http://live.48tv.cn/jxdx.php?id=123
世界地理[1024*576],http://live.48tv.cn/jxdx.php?id=124
老故事[768*576],http://live.48tv.cn/jxdx.php?id=125
嘉佳卡通[768*576],http://live.48tv.cn/jxdx.php?id=126
哈哈炫动[768*576],http://live.48tv.cn/jxdx.php?id=127
优漫卡通[768*576],http://live.48tv.cn/jxdx.php?id=128
金庸卡通[768*576],http://live.48tv.cn/jxdx.php?id=129
cctv2[768*576],http://live.48tv.cn/jxdx.php?id=130
cctv4[768*576],http://live.48tv.cn/jxdx.php?id=131
cctv7[768*576],http://live.48tv.cn/jxdx.php?id=132
cctv10[768*576],http://live.48tv.cn/jxdx.php?id=133
cctv12[768*576],http://live.48tv.cn/jxdx.php?id=134
 
cctv-1-iptv[1920*1080],http://live.48tv.cn/jxdx.php?id=138
cctv-2[1920*1080],http://live.48tv.cn/jxdx.php?id=2
cctv-3[1920*1080],http://live.48tv.cn/jxdx.php?id=3
cctv-4[1920*1080],http://live.48tv.cn/jxdx.php?id=4
cctv-5[1920*1080],http://live.48tv.cn/jxdx.php?id=5
cctv-6[1920*1080],http://live.48tv.cn/jxdx.php?id=6
cctv-7[1920*1080],http://live.48tv.cn/jxdx.php?id=7
cctv-8[1920*1080],http://live.48tv.cn/jxdx.php?id=8
cctv-9[1920*1080],http://live.48tv.cn/jxdx.php?id=9
cctv-10[1920*1080],http://live.48tv.cn/jxdx.php?id=10
cctv-11[768*576],http://live.48tv.cn/jxdx.php?id=11
cctv-12[1920*1080],http://live.48tv.cn/jxdx.php?id=12
cctv-13[768*576],http://live.48tv.cn/jxdx.php?id=13
cctv-14[768*576],http://live.48tv.cn/jxdx.php?id=14
cctv-15[1920*1080],http://live.48tv.cn/jxdx.php?id=15
cctv-5+[1920*1080],http://live.48tv.cn/jxdx.php?id=16
cctv-17[768*576],http://live.48tv.cn/jxdx.php?id=17


🇨🇳咪咕移动高清,#genre#

CCTV1HD,http://117.148.179.155/PLTV/88888888/224/3221231468/index.m3u8
CCTV1HD,http://117.148.179.155/PLTV/88888888/224/3221231471/index.m3u8
CCTV2HD,http://117.148.179.156/PLTV/88888888/224/3221232362/index.m3u8
CCTV2HD,http://117.148.179.147/PLTV/88888888/224/3221231678/index.m3u8
CCTV3HD,http://117.148.179.183/PLTV/88888888/224/3221231682/index.m3u8
CCTV3HD,http://117.148.179.140/PLTV/88888888/224/3221231528/index.m3u8
CCTV4HD,http://117.148.179.182/PLTV/88888888/224/3221231726/index.m3u8
CCTV4-欧洲HD,http://117.148.179.162/PLTV/88888888/224/3221231615/index.m3u8
CCTV4-美洲HD,http://117.148.179.160/PLTV/88888888/224/3221231654/index.m3u8
CCTV5HD,http://117.148.179.162/PLTV/88888888/224/3221233031/index.m3u8
CCTV5HD,http://117.148.179.162/PLTV/88888888/224/3221233115/index.m3u8
